ID,都道府県,JPRAID,遺跡群名,遺跡名,地点地区名,文化層石器文化,所在地,Latitude,Longitude,時期区分
876,東京都,130075,,千駄木遺跡,,第Ⅸ層文化,東京都文京区千駄木1,35.72277778,139.7588889,1
877,東京都,130076,,千駄木遺跡,,第Ⅳ下層文化,東京都文京区千駄木1,35.72277778,139.7588889,1
879,東京都,130078,,千駄木三丁目南遺跡,第2地点,,東京都文京区千駄木3-2,35.72527778,139.7613889,1
880,東京都,130079,上野忍ヶ岡遺跡群,,国立西洋美術館地点（21世紀ギャラリー）,（Ⅲ層）,東京都台東区上野公園7-7,35.71166667,139.7786111,1
888,東京都,130087,,中目黒遺跡,A地点,,東京都目黒区中目黒5-7,35.63555556,139.7019444,1
889,東京都,130088,,中目黒遺跡,B地点Ⅰ区,,東京都目黒区中目黒4-13-2ほか,35.63638889,139.7016667,1
890,東京都,130089,,中目黒遺跡,B地点Ⅱ区,,東京都目黒区中目黒4-13-2ほか,35.63666667,139.7011111,1
892,東京都,130091,,中目黒遺跡,C地点,,東京都目黒区中目黒4-13,35.63694444,139.7008333,1
895,東京都,130094,,東光寺裏山遺跡,,第3文化層,東京都目黒区八雲1-1,35.62083333,139.6719444,1
896,東京都,130095,,東光寺裏山遺跡,,確認調査区外,東京都目黒区八雲1-1,35.62083333,139.6719444,1
897,東京都,130096,,大橋遺跡,第2次調査区,Ⅳ～Ⅴ層,東京都目黒区大橋2-17,35.65361111,139.6847222,1
899,東京都,130098,,大橋遺跡,第2次調査区,縄文包含層・遺構覆土,東京都目黒区大橋2-17,35.65361111,139.6847222,1
901,東京都,130100,,茶屋坂遺跡,,,東京都目黒区中目黒2-2,35.64055556,139.7083333,1
902,東京都,130101,,大橋遺跡,第4次調査区,（Ⅳ層下部）,東京都目黒区大橋2-17-16,35.65305556,139.6855556,1
903,東京都,130102,,恵比寿遺跡,,Ⅴ層上部,東京都目黒区三田1・渋谷区恵比寿4,35.64222222,139.7155556,1
906,東京都,130105,,土器塚遺跡,第3次調査区,Ⅲ層・近現代包含層,東京都目黒区駒場2-17,35.65611111,139.6819444,1
912,東京都,130111,,久が原グリーンハイツ内遺跡,久が原五丁目27番,第Ⅰ文化層,東京都大田区久が原5-27,35.57555556,139.6972222,1
914,東京都,130113,,環8光明寺地区遺跡,,Ⅳ下,東京都大田区鵜の木1-23-10ほか,35.57527778,139.6833333,1
924,東京都,130123,,祖師谷大道北遺跡,第4次・第6次調査区,（Ⅴ層上部）,東京都世田谷区上祖師谷6-14～16,35.66027778,139.5963889,1
926,東京都,130125,,祖師谷大道北遺跡,第7・8次調査区,第2文化層,東京都世田谷区上祖師谷6-14～16,35.66027778,139.5969444,1
927,東京都,130126,,祖師谷大道北遺跡,第9・10次調査区,第3文化層,東京都世田谷区上祖師谷6-14～16,35.66,139.5961111,1
929,東京都,130128,,廻沢北遺跡,第2・3次調査区,Ⅲ層,東京都世田谷区千歳台4-24～28,35.65861111,139.6133333,1
933,東京都,130132,,廻沢北遺跡,第4・5次調査区,Ⅲ下層,東京都世田谷区船橋7-20,35.65861111,139.6158333,1
934,東京都,130133,,廻沢北遺跡,第4・5次調査区,Ⅴ層,東京都世田谷区船橋7-20,35.65861111,139.6158333,1
935,東京都,130134,,廻沢北遺跡,第4・5次調査区,Ⅸ層,東京都世田谷区船橋7-20,35.65861111,139.6158333,1
936,東京都,130135,,砧中学校遺跡,,Ⅲ層,東京都世田谷区成城1-10ほか,35.63416667,139.6005556,1
937,東京都,130136,,砧中学校遺跡,,Ⅳ層,東京都世田谷区成城1-10ほか,35.63416667,139.6005556,1
938,東京都,130137,,下神明遺跡,第1次調査区,,東京都世田谷区成城3-2,35.63527778,139.5994444,1
940,東京都,130139,,下神明遺跡,第4次調査区,,東京都世田谷区成城3-2・6,35.63388889,139.5997222,1
943,東京都,130142,,上神明遺跡,第11次調査区,,東京都世田谷区成城4-3-16,35.64,139.5933333,1
945,東京都,130144,,宮之原遺跡,第4～6次調査区,（旧石器時代）,東京都世田谷区喜多見4-27～29,35.63,139.5941667,1
948,東京都,130147,,上之台遺跡,第2次調査区,Ⅳa層,東京都世田谷区砧,35.64333333,139.6027778,1
949,東京都,130148,,上之台遺跡,第2次調査区,Ⅳb層,東京都世田谷区砧,35.64333333,139.6027778,1
952,東京都,130151,,堂ヶ谷戸遺跡,第18次調査区,Ⅳb層,東京都世田谷区岡本3-1,35.625,139.6177778,1
955,東京都,130154,,堂ヶ谷戸遺跡,第32次調査区,第1文化層,東京都世田谷区岡本3-1,35.62527778,139.6180556,1
956,東京都,130155,,堂ヶ谷戸遺跡,第32次調査区,第2文化層,東京都世田谷区岡本3-1,35.62527778,139.6180556,1
957,東京都,130156,,堂ヶ谷戸遺跡,第32次調査区,第3文化層,東京都世田谷区岡本3-1,35.62527778,139.6180556,1
958,東京都,130157,,堂ヶ谷戸遺跡,第32次調査区,第4文化層,東京都世田谷区岡本3-1,35.62527778,139.6180556,1
959,東京都,130158,,堂ヶ谷戸遺跡,第32次調査区,第5文化層,東京都世田谷区岡本3-1,35.62527778,139.6180556,1
961,東京都,130160,,堂ヶ谷戸遺跡,第32次調査区,第7文化層,東京都世田谷区岡本3-1,35.62527778,139.6180556,1
962,東京都,130161,,堂ヶ谷戸遺跡,第33次調査区,,東京都世田谷区岡本2-32,35.62361111,139.6163889,1
963,東京都,130162,,堂ヶ谷戸遺跡,第47次調査区,（Ⅳ層下部）,東京都世田谷区岡本2-29,35.62361111,139.6180556,1
965,東京都,130164,,向山遺跡,,Ⅱc層,東京都世田谷区桜上水3-10ほか,35.66166667,139.6341667,1
968,東京都,130167,,根津山遺跡,第1次調査区,（上層）,東京都世田谷区代田4,35.65805556,139.6563889,1
970,東京都,130169,,根津山遺跡,第2次調査区,,東京都世田谷区代田4-38ほか,35.65833333,139.6561111,1
972,東京都,130171,,根津山遺跡,第5次調査区,遺構覆土ほか,東京都世田谷区代田4-38ほか,35.65833333,139.6547222,1
977,東京都,130176,,瀬田遺跡,第11次調査区,第3文化層,東京都世田谷区瀬田1-29,35.61638889,139.6297222,1
978,東京都,130177,,瀬田遺跡,第11次調査区,第4文化層,東京都世田谷区瀬田1-29,35.61638889,139.6297222,1
979,東京都,130178,,瀬田遺跡,第11次調査区,第5文化層,東京都世田谷区瀬田1-29,35.61638889,139.6297222,1
980,東京都,130179,,瀬田遺跡,第11次調査区,第6文化層,東京都世田谷区瀬田1-29,35.61638889,139.6297222,1
981,東京都,130180,,瀬田遺跡,第11次調査区,第7文化層,東京都世田谷区瀬田1-29,35.61638889,139.6297222,1
982,東京都,130181,,瀬田遺跡,第11次調査区,第8文化層,東京都世田谷区瀬田1-29,35.61638889,139.6297222,1
984,東京都,130183,,下山遺跡,第2次・第4次調査区,第2文化層,東京都世田谷区瀬田4-8,35.62055556,139.6241667,1
986,東京都,130185,,下山遺跡,第2次・第4次調査区,第4文化層,東京都世田谷区瀬田4-8,35.62055556,139.6241667,1
987,東京都,130186,,下山遺跡,第2次・第4次調査区,,東京都世田谷区瀬田4-8,35.62055556,139.6241667,1
989,東京都,130188,,下山遺跡,第5次調査区,Ⅲ層下部,東京都世田谷区瀬田4-8,35.62166667,139.6244444,1
990,東京都,130189,,下山遺跡,第5次調査区,Ⅳ層下部,東京都世田谷区瀬田4-8,35.62166667,139.6244444,1
991,東京都,130190,,下山遺跡,第7次調査区,Ⅲ層,東京都世田谷区瀬田4-8,35.62027778,139.6275,1
992,東京都,130191,,下山遺跡,第7次調査区,Ⅳ層上部,東京都世田谷区瀬田4-8,35.62027778,139.6275,1
995,東京都,130194,,下山北遺跡,,3号ブロック,東京都世田谷区岡本1-3,35.62277778,139.6219444,1
997,東京都,130196,,下山北遺跡,,,東京都世田谷区岡本1-3,35.62277778,139.6219444,1
1000,東京都,130199,,下野毛遺跡,第5次調査区,第2文化層,東京都世田谷区野毛2-20-23,35.60416667,139.6408333,1
1001,東京都,130200,,下野毛遺跡,第5次調査区,第3文化層,東京都世田谷区野毛2-20-23,35.60416667,139.6408333,1
1002,東京都,130201,,下野毛遺跡,第11次調査区,第2文化層,東京都世田谷区野毛2-20,35.60472222,139.6408333,1
1003,東京都,130202,,不動橋遺跡,東地区,Ⅳb層上部,東京都世田谷区成城3-8,35.63861111,139.5938889,1
1004,東京都,130203,,喜多見陣屋遺跡,第2次調査区,,東京都世田谷区喜多見1-22・23・29,35.62444444,139.5963889,1
1006,東京都,130205,,喜多見陣屋遺跡,第10・11・14次調査区,第2文化層,東京都世田谷区喜多見1-22・23・29・32・33,35.62444444,139.5963889,1
1008,東京都,130207,,喜多見陣屋遺跡,第10・11・14次調査区,第4文化層,東京都世田谷区喜多見1-22・23・29・32・33,35.62444444,139.5963889,1
1009,東京都,130208,,東山野遺跡,第2次調査区,第1文化層,東京都世田谷区砧2-37,35.64444444,139.6152778,1
1012,東京都,130211,,中神明遺跡,第1次調査区,,東京都世田谷区成城3,35.63722222,139.5952778,1
1014,東京都,130213,,騎兵山遺跡,,第1文化層,東京都世田谷区池尻4-8,35.65305556,139.68,1
1015,東京都,130214,,騎兵山遺跡,,第2文化層,東京都世田谷区池尻4-8,35.65305556,139.68,1
1018,東京都,130217,,嘉留多遺跡,,第1文化層,東京都世田谷区成城1-6-118,35.6325,139.6036111,1
1019,東京都,130218,,嘉留多遺跡,,第2文化層,東京都世田谷区成城1-6-118,35.6325,139.6036111,1
1020,東京都,130219,,嘉留多遺跡,,第3文化層,東京都世田谷区成城1-6-118,35.6325,139.6036111,1
1021,東京都,130220,,嘉留多遺跡,,第4文化層,東京都世田谷区成城1-6-118,35.6325,139.6036111,1
1022,東京都,130221,,嘉留多遺跡,,第5文化層,東京都世田谷区成城1-6-118,35.6325,139.6036111,1
1023,東京都,130222,,稲荷丸北遺跡,第1次調査区,,東京都世田谷区上野毛3,35.61222222,139.6355556,1
1025,東京都,130224,,下野田山遺跡,,Ⅵ層,東京都世田谷区喜多見6-3-4,35.63055556,139.6055556,1
1028,東京都,130227,,西谷戸遺跡,,6層,東京都世田谷区岡本3-25,35.62805556,139.6130556,1
1031,東京都,130230,,滝ヶ谷遺跡,第1次調査区,第2文化層,東京都世田谷区瀬田4-11-22ほか,35.62027778,139.6266667,1
1032,東京都,130231,,滝ヶ谷遺跡,第1次調査区,第3文化層,東京都世田谷区瀬田4-11-22ほか,35.62027778,139.6266667,1
1035,東京都,130234,,滝ヶ谷遺跡,第3次調査区,（遺構覆土）,東京都世田谷区瀬田4-11,35.62055556,139.6266667,1
1037,東京都,130236,,烏山南原遺跡,第1～3次調査区,Ⅲ層,東京都世田谷区南烏山2-31ほか,35.66861111,139.6080556,1
1039,東京都,130238,,岡本前耕地遺跡,体育館地点,（旧石器時代）,東京都世田谷区岡本2-9-1,35.62027778,139.6183333,1
1041,東京都,130240,,岡本前耕地遺跡,家庭科実習棟地点,(旧石器時代）,東京都世田谷区岡本2-9-1,35.62055556,139.6194444,1
1044,東京都,130243,,等々力根遺跡,第4次調査区,第1文化層,東京都世田谷区等々力1-8・17・,35.60277778,139.6475,1
1045,東京都,130244,,等々力根遺跡,第4次調査区,第2文化層,東京都世田谷区等々力1-8・17・,35.60277778,139.6475,1
1047,東京都,130246,,等々力根遺跡,第4次調査区,第4文化層,東京都世田谷区等々力1-8・17・,35.60277778,139.6475,1
1049,東京都,130248,,明治薬科大遺跡,,,東京都世田谷区野沢1-35,35.63777778,139.6730556,1
1051,東京都,130250,,円山町遺跡,第2地点,（Ⅳ層）,東京都渋谷区円山町19,35.65638889,139.6947222,1
1052,東京都,130251,,鶯谷遺跡,第1次調査区,第1文化層,東京都渋谷区鶯谷13,35.6525,139.7002778,1
1053,東京都,130252,,鶯谷遺跡,第1次調査区,第2文化層,東京都渋谷区鶯谷13,35.6525,139.7002778,1
1054,東京都,130253,,鶯谷遺跡,第1次調査区,住居覆土,東京都渋谷区鶯谷13,35.6525,139.7002778,1
1058,東京都,130257,,鉢山町遺跡,第2次調査区,,東京都渋谷区鉢山町8-1,35.65083333,139.6983333,1
1063,東京都,130262,,千駄ヶ谷五丁目遺跡,第1次調査区,,東京都渋谷区千駄ヶ谷5-24・東京都新宿区新宿4-26,35.68722222,139.7019444,1
1066,東京都,130265,,千駄ヶ谷大谷戸遺跡,環状第5の1号線地区,,東京都渋谷区千駄ヶ谷5・6,35.68472222,139.705,1
1069,東京都,130268,,江古田遺跡,B地区,,東京都中野区江古田3-14,35.72944444,139.6666667,1
1074,東京都,130273,,新井三丁目遺跡,,,東京都中野区新井3-37,35.71694444,139.6613889,1
1076,東京都,130275,,富士見台遺跡,,第2文化層,東京都中野区弥生町5-21-1,35.69055556,139.6672222,1
1078,東京都,130277,,富士見台遺跡,,第4文化層,東京都中野区弥生町5-21-1,35.69055556,139.6672222,1
1080,東京都,130279,,広町遺跡,,,東京都中野区弥生町6-1・2,35.68638889,139.6619444,1
1094,東京都,130294,,松ノ木遺跡,,,東京都杉並区松ノ木1-4,35.68638889,139.6411111,1
1095,東京都,130295,,釜寺遺跡,,（包含層）,東京都杉並区方南2-6,35.68111111,139.6586111,1
1098,東京都,130298,,釜寺東遺跡,,（かく乱）,東京都杉並区方南2-6,35.68111111,139.6586111,1
1101,東京都,130301,方南町峰遺跡群,釜寺東（近隣第一）遺跡,,第Ⅰ文化層,東京都杉並区方南2-6,35.68083333,139.6591667,1
1102,東京都,130302,方南町峰遺跡群,釜寺東（近隣第一）遺跡,,第Ⅱ文化層,東京都杉並区方南2-6,35.68083333,139.6591667,1
1103,東京都,130303,,済美台遺跡,,第Ⅲ層文化,東京都杉並区堀ノ内1-26,35.6875,139.6475,1
1104,東京都,130304,,済美台遺跡,,第Ⅳ上層文化,東京都杉並区堀ノ内1-26,35.6875,139.6475,1
1105,東京都,130305,,本陣山遺跡,B地点,,東京都杉並区堀ノ内2-13,35.68861111,139.6544444,1
1106,東京都,130306,,向ノ原遺跡,,第Ⅳ上層文化,東京都杉並区久我山2-18,35.68416667,139.6038889,1
1109,東京都,130309,,前山遺跡,,第Ⅶ層文化,東京都杉並区久我山2-21～22,35.68333333,139.6061111,1
1111,東京都,130311,,前山遺跡,,第Ⅳ層文化,東京都杉並区久我山2-21～22,35.68333333,139.6061111,1
1113,東京都,130313,,堂ノ下遺跡,,第Ⅰ文化層,東京都杉並区高井戸東1-31-19,35.67916667,139.6238889,1
1117,東京都,130317,,堂ノ下遺跡,,第Ⅴ文化層,東京都杉並区高井戸東1-31-19,35.67916667,139.6238889,1
1119,東京都,130319,,蛇場美遺跡,,ローム上面・縄文包含層,東京都杉並区下高井戸3-26,35.67277778,139.635,1
1121,東京都,130321,,鎌倉橋上D地点遺跡,,,東京都杉並区浜田山2-7-23,35.67694444,139.6275,1
1122,東京都,130322,,明治大学和泉校地遺跡,明大第1地点,,東京都杉並区永福1-9-1,35.67111111,139.6477778,1
1123,東京都,130323,,明治大学和泉校地遺跡,明大第2地点,Ⅵ層,東京都杉並区永福1-9-1,35.67055556,139.6486111,1
1127,東京都,130327,,東原遺跡,,第Ⅲ層文化,東京都杉並区久我山5-19～20,35.68555556,139.6075,1
1129,東京都,130329,,東原遺跡,,第Ⅳ下中層文化,東京都杉並区久我山5-19～20,35.68555556,139.6075,1
1130,東京都,130330,,東原遺跡,,第Ⅳ下層文化,東京都杉並区久我山5-19～20,35.68555556,139.6075,1
1132,東京都,130332,,東原遺跡,,第Ⅵ層文化,東京都杉並区久我山5-19～20,35.68555556,139.6075,1
1137,東京都,130337,,高井戸東遺跡,東台地,第Ⅳ下層文化,東京都杉並区高井戸東3,35.68416667,139.6186111,1
1138,東京都,130338,,高井戸東遺跡,東台地,第Ⅵ層文化,東京都杉並区高井戸東3,35.68416667,139.6186111,1
1139,東京都,130339,,高井戸東遺跡,東台地,第Ⅸ中層文化,東京都杉並区高井戸東3,35.68416667,139.6186111,1
1143,東京都,130343,,高井戸東遺跡,西台地,第Ⅳ上層文化,東京都杉並区高井戸東3,35.68416667,139.6163889,1
1144,東京都,130344,,高井戸東遺跡,西台地,第Ⅳ下層文化,東京都杉並区高井戸東3,35.68416667,139.6163889,1
1145,東京都,130345,,高井戸東遺跡,西台地,第Ⅴ層文化,東京都杉並区高井戸東3,35.68416667,139.6163889,1
1146,東京都,130346,,高井戸東遺跡,西台地,第Ⅸ上層文化,東京都杉並区高井戸東3,35.68416667,139.6163889,1
1147,東京都,130347,,高井戸東遺跡,西台地,第Ⅸ中層文化,東京都杉並区高井戸東3,35.68416667,139.6163889,1
1148,東京都,130348,,高井戸東遺跡,西台地,第Ⅸ下層文化,東京都杉並区高井戸東3,35.68416667,139.6163889,1
1149,東京都,130349,,高井戸東遺跡,西台地,第Ⅹ層文化,東京都杉並区高井戸東3,35.68416667,139.6163889,1
1154,東京都,130354,,高井戸東遺跡,駐車場西,第Ⅸ下層文化,東京都杉並区高井戸東3-7,35.68388889,139.6161111,1
1156,東京都,130356,,高井戸東遺跡,近隣第一,Ⅸ層,東京都杉並区高井戸東3,35.68472222,139.6175,1
1159,東京都,130359,,高井戸東遺跡,近隣第三　第2次調査区,Ⅵ層,東京都杉並区高井戸東,35.68416667,139.6152778,1
1161,東京都,130361,,高井戸東遺跡,近隣第三　第2次調査区,Ⅸ～Ⅹ層,東京都杉並区高井戸東,35.68416667,139.6152778,1
1162,東京都,130362,,高井戸東遺跡,近隣第四,第Ⅲ層文化,東京都杉並区高井戸東3-9,35.68472222,139.6186111,1
1164,東京都,130364,,高井戸東遺跡,近隣第四,第Ⅴ層文化,東京都杉並区高井戸東3-9,35.68472222,139.6186111,1
1166,東京都,130366,,向ノ原B地点遺跡,,第Ⅳ上層文化,東京都杉並区久我山2-16-14,35.68583333,139.6011111,1
1167,東京都,130367,,向ノ原B地点遺跡,,第Ⅳ下層文化,東京都杉並区久我山2-16-14,35.68583333,139.6011111,1
1173,東京都,130373,,日性寺B遺跡,,～Ⅲ層,東京都杉並区成田西2-6-18,35.68888889,139.6288889,1
1174,東京都,130374,,地蔵坂遺跡,,第Ⅲ層文化,東京都杉並区善福寺1-7～8,35.71083333,139.5963889,1
1175,東京都,130375,,地蔵坂遺跡,,第Ⅳ層文化,東京都杉並区善福寺1-7～8,35.71083333,139.5963889,1
1178,東京都,130378,,鎌倉橋上遺跡,A地点,第Ⅲ層文化,東京都杉並区浜田山1-7,35.67638889,139.6277778,1
1180,東京都,130380,,鎌倉橋上遺跡,A地点,B区再堆積,東京都杉並区浜田山1-7,35.67638889,139.6277778,1
1182,東京都,130382,,堂ノ上遺跡,,Ⅹa層,東京都杉並区浜田山2-5,35.6775,139.6255556,1
1183,東京都,130383,,染井遺跡,三菱養和会地区,161p,東京都豊島区巣鴨2-8,35.73611111,139.7391667,1
1185,東京都,130385,,巣鴨遺跡,斉藤ビル地区,,東京都豊島区巣鴨4,35.73694444,139.7333333,1
1186,東京都,130386,,東池袋遺跡,東池袋四丁目再開発事業地区,第Ⅰ文化層,東京都豊島区東池袋3・4-4・5・9～13・19・20,35.72694444,139.7183333,1
1189,東京都,130389,,赤羽台遺跡,八幡神社地区,第2文化層,東京都北区赤羽台4,35.78305556,139.7166667,1
1190,東京都,130390,,赤羽台遺跡,八幡神社地区,第3文化層,東京都北区赤羽台4,35.78305556,139.7166667,1
1195,東京都,130395,,赤羽台遺跡,星美学園地区,遺構覆土等,東京都北区赤羽台4,35.78416667,139.7141667,1
1197,東京都,130397,,赤羽台遺跡,国立王子病院跡地地区,第2文化層,東京都北区赤羽台4-17,35.78361111,139.7113889,1
1200,東京都,130400,,赤羽台遺跡,国立王子病院跡地地区,遺構覆土ほか,東京都北区赤羽台4-17,35.78361111,139.7113889,1
1204,東京都,130404,十条台遺跡群,宿遺跡,第1地点,Ⅳ層,東京都北区王子本町2-24,35.75416667,139.7313889,1
1205,東京都,130405,十条台遺跡群,宿遺跡,第11地点,（遺構覆土）,東京都北区王子本町2-27-11,35.75444444,139.7316667,1
1206,東京都,130406,西ヶ原遺跡群,御殿前遺跡,第1地点,Ⅳ層,東京都北区西ヶ原3-18・19・20・22、上中里1-47-12,35.745,139.745,1
1207,東京都,130407,西ヶ原遺跡群,御殿前遺跡,第1地点,Ⅴ層,東京都北区西ヶ原3-18・19・20・22、上中里1-47-12,35.745,139.745,1
1208,東京都,130408,西ヶ原遺跡群,御殿前遺跡,第1地点,Ⅵ層,東京都北区西ヶ原3-18・19・20・22、上中里1-47-12,35.745,139.745,1
1209,東京都,130409,西ヶ原遺跡群,御殿前遺跡,第1地点,Ⅸ層,東京都北区西ヶ原3-18・19・20・22、上中里1-47-12,35.745,139.745,1
1210,東京都,130410,西ヶ原遺跡群,御殿前遺跡,第1地点,遺構覆土等,東京都北区西ヶ原3-18・19・20・22、上中里1-47-12,35.745,139.745,1
1211,東京都,130411,西ヶ原遺跡群,御殿前遺跡,第2地点,Ⅲ～Ⅳ層,東京都北区西ヶ原2-3-15,35.74666667,139.7438889,1
1214,東京都,130414,西ヶ原遺跡群,飛鳥山遺跡,第1地点,遺構覆土,東京都北区王子1-1、西ヶ原2-16,35.74944444,139.7388889,1
1217,東京都,130417,,十条久保遺跡,,遺構覆土ほか,東京都北区十条台1-5-70,35.75638889,139.7275,1
1220,東京都,130420,,成増新田原遺跡,,（弥生時代住居跡覆土）,東京都板橋区成増2-36,35.77972222,139.6263889,1
1221,東京都,130421,,成増との山遺跡,第1地点,第1文化層,東京都板橋区成増3-32,35.78083333,139.6311111,1
1222,東京都,130422,,成増との山遺跡,第1地点,第2文化層,東京都板橋区成増3-32,35.78083333,139.6311111,1
1223,東京都,130423,,成増との山遺跡,第1地点,第3文化層,東京都板橋区成増3-32,35.78083333,139.6311111,1
1224,東京都,130424,,成増との山遺跡,第2地点,第1文化層,東京都板橋区成増3-33,35.78083333,139.6311111,1
1225,東京都,130425,,成増との山遺跡,第2地点,第2文化層,東京都板橋区成増3-33,35.78083333,139.6311111,1
1226,東京都,130426,,成増との山遺跡,第2地点,第3文化層,東京都板橋区成増3-33,35.78083333,139.6311111,1
1227,東京都,130427,,成増との山遺跡,第2地点,第4文化層,東京都板橋区成増3-33,35.78083333,139.6311111,1
1232,東京都,130432,,菅原神社台地上遺跡,,第Ⅴ層文化,東京都板橋区成増5-4,35.78388889,139.6308333,1
1233,東京都,130433,,菅原神社台地上遺跡,,第Ⅵ・Ⅶ層文化,東京都板橋区成増5-4,35.78388889,139.6308333,1
1237,東京都,130437,,成増天神脇遺跡,,Ⅳ層下部,東京都板橋区成増5-13,35.785,139.6313889,1
1241,東京都,130441,,赤塚大塚原遺跡,,第1文化層,東京都板橋区赤塚1-20,35.77138889,139.6502778,1
1244,東京都,130444,,赤塚氷川神社北方遺跡,C地点,第Ⅴ層,東京都板橋区赤塚4-35・39,35.7875,139.6386111,1
1245,東京都,130445,,赤塚氷川神社北方遺跡,G地点,第Ⅶ層,東京都板橋区赤塚4-35・39,35.78722222,139.6386111,1
1248,東京都,130448,,大門遺跡,,第1文化層,東京都板橋区大門1,35.78166667,139.6486111,1
1249,東京都,130449,,大門遺跡,,第2文化層,東京都板橋区大門1,35.78166667,139.6486111,1
1250,東京都,130450,,大門遺跡,,第3文化層,東京都板橋区大門1,35.78166667,139.6486111,1
1251,東京都,130451,,大門遺跡,,第4文化層,東京都板橋区大門1,35.78166667,139.6486111,1
1253,東京都,130453,,大門遺跡,,第6文化層,東京都板橋区大門1,35.78166667,139.6486111,1
1254,東京都,130454,,赤塚下寺家番匠免遺跡,第1地点,第1文化層,東京都板橋区赤塚7-26,35.78,139.6486111,1
1257,東京都,130457,,赤塚第一中学校北方遺跡,,,東京都板橋区徳丸4-14-20,35.77222222,139.6516667,1
1259,東京都,130459,,高山遺跡,,,東京都板橋区徳丸６6,35.77805556,139.6611111,1
1262,東京都,130462,,徳丸東遺跡,,縄文包含層,東京都板橋区徳丸6-33-18,35.77861111,139.6594444,1
1263,東京都,130463,,徳丸北野神社遺跡,,かく乱層,東京都板橋区徳丸6-29,35.77833333,139.6602778,1
1264,東京都,130464,四葉地区遺跡群,西部台地遺跡,C地区,第Ⅸ層,東京都板橋区四葉2-7・8,35.78027778,139.6508333,1
1265,東京都,130465,,西台後藤田遺跡,,第Ⅳ層下部文化層,東京都板橋区西台1-15～21,35.77305556,139.6719444,1
1266,東京都,130466,四葉地区遺跡群,西部台地遺跡,Ｉ地区,第Ⅶ層,東京都板橋区四葉2-18～20,35.78194444,139.6508333,1
1267,東京都,130467,,西台後藤田遺跡,,第Ⅴ層上部文化層,東京都板橋区西台1-15～21,35.77305556,139.6719444,1
1268,東京都,130468,四葉地区遺跡群,西部台地遺跡,C地区,第Ⅶ層,東京都板橋区四葉2-7・8,35.78027778,139.6508333,1
1269,東京都,130469,,西台後藤田遺跡,,第Ⅴ層下部文化層,東京都板橋区西台1-15～21,35.77305556,139.6719444,1
1270,東京都,130470,四葉地区遺跡群,西部台地遺跡,Ｉ地区,第Ⅵ層,東京都板橋区四葉2-18～20,35.78194444,139.6508333,1
1271,東京都,130471,,西台後藤田遺跡,,第Ⅶ層文化層,東京都板橋区西台1-15～21,35.77305556,139.6719444,1
1274,東京都,130474,四葉地区遺跡群,西部台地遺跡,Ｉ地区,第Ⅳ層下部,東京都板橋区四葉2-18～20,35.78194444,139.6508333,1
1275,東京都,130475,,西台後藤田遺跡,,第Ⅹa層文化層,東京都板橋区西台1-15～21,35.77305556,139.6719444,1
1276,東京都,130476,四葉地区遺跡群,西部台地遺跡,C地区,第Ⅳ層下部,東京都板橋区四葉2-7・8,35.78027778,139.6508333,1
1279,東京都,130479,,上台遺跡,,,東京都板橋区西台2-12-2,35.77972222,139.6705556,1
1281,東京都,130481,四葉地区遺跡群,中央台地遺跡,Ｃ地区ネ・H地区,第Ⅳ層下部,東京都板橋区四葉2-15・16・27ほか,35.78166667,139.6530556,1
1282,東京都,130482,,五段田遺跡,北地区,遺構覆土,東京都板橋区西台3-13ほか,35.77388889,139.6688889,1
1286,東京都,130486,,五段田遺跡,南地区,5号調査区,東京都板橋区西台3-13ほか,35.77388889,139.6688889,1
1290,東京都,130490,,中台東谷遺跡,,Ⅳ層下,東京都板橋区中台2-6,35.76972222,139.6816667,1
1291,東京都,130491,,中台三丁目東丘陵遺跡,,遺構覆土,東京都板橋区中台3-27-36,35.77472222,139.6811111,1
1293,東京都,130493,,中台畠中遺跡,A区,Ⅳ層下部,東京都板橋区中台2-34,35.77444444,139.6819444,1
1294,東京都,130494,四葉地区遺跡群,東部台地遺跡,Ｊ地区二・ホ,第Ⅵ～Ⅶ層,東京都板橋区徳丸8-6,35.78083333,139.6555556,1
1295,東京都,130495,,中台畠中遺跡,A区,遺構覆土等,東京都板橋区中台2-34,35.77444444,139.6819444,1
1296,東京都,130496,四葉地区遺跡群,東部台地遺跡,27BL,第Ⅳ層下部,東京都板橋区徳丸8-5,35.78083333,139.655,1
1304,東京都,130504,,志村坂上遺跡,D地点,第1文化層,東京都板橋区志村1-13-15,35.77583333,139.6933333,1
1306,東京都,130506,,志村坂上遺跡,H地点,第Ⅳ層上部文化層,東京都板橋区志村1-19-25,35.77444444,139.6930556,1
1307,東京都,130507,,志村坂上遺跡,H地点,第Ⅳ層下部文化層,東京都板橋区志村1-19-25,35.77444444,139.6930556,1
1308,東京都,130508,,志村坂上遺跡,H地点,第Ⅶ層文化層,東京都板橋区志村1-19-25,35.77444444,139.6930556,1
1309,東京都,130509,,志村坂上遺跡,J地点,第1文化層,東京都板橋区志村1-18-4,35.77416667,139.6938889,1
1310,東京都,130510,,志村坂上遺跡,J地点,第2文化層,東京都板橋区志村1-18-4,35.77416667,139.6938889,1
1311,東京都,130511,,志村城山遺跡,第4地点,第Ⅰ文化層,東京都板橋区志村2-16,35.77555556,139.6861111,1
