ID,都道府県,JPRAID,遺跡群名,遺跡名,地点地区名,文化層石器文化,所在地,Latitude,Longitude,時期区分
3150,神奈川県,140286,,立野遺跡,ｂ地点,L1S,小田原市荻窪字立野,35.25777778,139.1391667,2
3151,神奈川県,140287,,天神山台遺跡,,,小田原市城山4-861-8･863-16,35.24916667,139.1502778,2
3155,神奈川県,140291,,堤・杉山原遺跡,,,茅ヶ崎市堤字南谷2595-1番地,35.36361111,139.4180556,2
3157,神奈川県,140293,,橋本遺跡,,Ⅰ,相模原市元橋本町及び橋本7丁目,35.60444444,139.3372222,2
3170,神奈川県,140306,,下九沢山谷遺跡,,Ⅴ,相模原市字下九沢山谷,35.57611111,139.3355556,2
3171,神奈川県,140307,,長久保遺跡,,B0,相模原市横山6丁目,35.55972222,139.3652778,2
3175,神奈川県,140311,,上溝乙二号第3地点遺跡,,L1H,相模原市上溝字乙二号3159番1外,35.55527778,139.3658333,2
3177,神奈川県,140313,,田名稲荷山遺跡,A地区,Ⅰ,相模原市田名字稲荷山6783－１外,35.54916667,139.3455556,2
3180,神奈川県,140316,,田名稲荷山遺跡,B地区,Ⅰ,相模原市田名字稲荷山6783－１外,35.54916667,139.3455556,2
3181,神奈川県,140317,,田名稲荷山遺跡,B地区,Ⅱ,相模原市田名字稲荷山6783－１外,35.54916667,139.3455556,2
3194,神奈川県,140330,,中村遺跡,C地区,Ⅰ,相模原市上鶴間1884-1,35.53694444,139.4461111,2
3200,神奈川県,140336,,中村遺跡,C地区,Ⅵ,相模原市上鶴間1884-1,35.53694444,139.4461111,2
3201,神奈川県,140337,,相模原市No.203遺跡,,,相模原市相模大野7-3720-2,35.53138889,139.4402778,2
3210,神奈川県,140346,,横山坂遺跡,,L1H,相模原市陽光台1丁目21,35.55277778,139.3705556,2
3213,神奈川県,140349,,相模原市No.34遺跡,,表,相模原市上溝久保,35.54277778,139.4863889,2
3215,神奈川県,140351,,相模野No.13遺跡,,L1H～B1U,相模原市上溝丸崎,35.55277778,139.3705556,2
3222,神奈川県,140358,,相模野No.34遺跡,,B2UU,相模原市上溝久保,35.56055556,139.3577778,2
3231,神奈川県,140367,,相模野No.9遺跡,,B2上面,相模原市磯辺山谷,35.55527778,139.3555556,2
3244,神奈川県,140380,,鵜野森柏木北遺跡,A区,B0～B1,相模原市鵜野森１丁目600番1外,35.54583333,139.4313889,2
3247,神奈川県,140383,,上溝4丁目彼岸沢第3地点遺跡,,L1H下,相模原市上溝4丁目3341-1,35.5575,139.3583333,2
3253,神奈川県,140389,,田名塩田・西山遺跡,,L1S,相模原市田名字塩田及び西山地内40街区（8871番1外）,35.53388889,139.3522222,2
3257,神奈川県,140393,,下原遺跡,B地区,B0下,相模原市下溝字開戸834番地外,35.54194444,139.3358333,2
3266,神奈川県,140402,,小保戸遺跡,,Ⅰ,相模原市小倉地先,35.58083333,139.2927778,2
3283,神奈川県,140420,今泉遺跡群,今泉峰遺跡,Ａ地区,,秦野市今泉877番他,35.365,139.2219444,2
3292,神奈川県,140429,,山ノ台威勢遺跡,,,秦野市渋沢字山ノ台,35.36916667,139.1766667,2
3293,神奈川県,140430,,波多野城址,,,秦野市寺山,35.39611111,139.2336111,2
3294,神奈川県,140431,,平沢遺跡,,,秦野市平沢,35.36916667,139.2116667,2
3295,神奈川県,140432,,小南（No.28）遺跡,,L1S,秦野市南矢名字小南上2155-1他,35.37027778,139.2622222,2
3307,神奈川県,140444,,上依知上谷戸遺跡,,,厚木市上依知地先,35.51555556,139.3597222,2
3308,神奈川県,140445,,恩名萱山遺跡,,,厚木市恩名字萱山,35.44333333,139.3522222,2
3310,神奈川県,140447,,七沢足ヶ久保遺跡,,断面,厚木市七沢2550附近,35.45527778,139.2880556,2
3313,神奈川県,140450,,上古沢山田遺跡,,表採,厚木市上古沢山田,35.46138889,139.3047222,2
3327,神奈川県,140464,,相模野No.140遺跡,,,大和市つきみ野3-14他,35.50555556,139.4566667,2
3357,神奈川県,140494,月見野遺跡群,月見野第Ⅲ遺跡,Ｂ地点,上層L1H,大和市つきみ野6-6他,35.51416667,139.4533333,2
3386,神奈川県,140523,月見野遺跡群,月見野上野遺跡,第５地点,Ⅰ,大和市つきみ野1-4-5、6（新キャタピラー三菱社宅ルグランつきみ野）,35.505,139.4572222,2
3452,神奈川県,140589,,大和市No.202遺跡,,Ⅰ,大和市つきみ野6-5-28～31,35.51444444,139.4533333,2
3453,神奈川県,140590,,大和市No.202遺跡,,Ⅱ,大和市つきみ野6-5-28～31,35.51444444,139.4533333,2
3460,神奈川県,140597,,大和市No.218遺跡,,,大和市つきみ野3-16,35.50611111,139.4572222,2
3507,神奈川県,140644,,県営高座渋谷団地内遺跡,,Ⅲ,大和市柳橋3-14-2外,35.45361111,139.4627778,2
3514,神奈川県,140651,,下鶴間甲一号遺跡,Ⅲ地区,Ⅱ,大和市甲一号100-1・37-1他,35.51694444,139.4619444,2
3524,神奈川県,140661,,下鶴間城山遺跡,,,大和市下鶴間甲四号727-2外,35.51,139.4622222,2
3525,神奈川県,140662,,神明若宮地区内遺跡,Ａ地区,Ⅰ,大和市福田510番地外,35.43388889,139.4555556,2
3532,神奈川県,140669,,神明若宮地区内遺跡,Ｃ地区,Ⅰ,大和市福田510番地外,35.43277778,139.4569444,2
3541,神奈川県,140678,,台山遺跡,,Ⅰ,大和市下鶴間2047-9他（コトーつきみ野）,35.50361111,139.4630556,2
3551,神奈川県,140688,,長堀南遺跡,,Ⅰ,大和市下鶴間2698（北部浄化センター）,35.49388889,139.4677778,2
3552,神奈川県,140689,,長堀南遺跡,,Ⅱ,大和市下鶴間2698（北部浄化センター）,35.49388889,139.4677778,2
3558,神奈川県,140695,,深見神社南遺跡,,Ⅰ,大和市深見台1-1168-3･4（大和市コミセン深見南会館）,35.46527778,139.4694444,2
3581,神奈川県,140718,,上粕屋・川上（No.5）遺跡,,,伊勢原市上粕屋,35.41111111,139.3097222,2
3587,神奈川県,140724,,上粕屋・上尾崎（No.10）遺跡,,Ⅲ,伊勢原市上粕屋字上尾崎654他,35.40833333,139.2991667,2
3590,神奈川県,140727,,神戸・上宿（No.15）遺跡,,L1H,伊勢原市神戸字両毛703-5他,35.39444444,139.2897222,2
3604,神奈川県,140741,,下糟屋・粟窪遺跡,,表採,伊勢原市下糟屋字粟窪地内,35.4075,139.3175,2
3607,神奈川県,140744,,伊勢原市No.40遺跡,,表採,伊勢原市白根,35.40388889,139.2944444,2
3618,神奈川県,140755,比々多遺跡群,善波・上坂東遺跡,,,伊勢原市善波字上板東地内,35.38666667,139.2755556,2
3619,神奈川県,140756,比々多第二地区遺跡群,,１８トレンチ,,伊勢原市坪ノ内字榎戸41,35.39361111,139.2852778,2
3621,神奈川県,140758,池端地区遺跡群,,,漸移層,伊勢原市池端434番外,35.39472222,139.3233333,2
3626,神奈川県,140763,,海老名本郷遺跡,GIN-Ⅱ地区,,海老名市本郷2274　富士ゼロックス海老名事業所内,35.40277778,139.3997222,2
3638,神奈川県,140775,,柏ヶ谷長ヲサ遺跡,,Ⅱ,海老名市柏ヶ谷710付近一帯,35.46777778,139.4119444,2
3639,神奈川県,140776,,柏ヶ谷長ヲサ遺跡,,Ⅲ,海老名市柏ヶ谷710付近一帯,35.46777778,139.4119444,2
3661,神奈川県,140799,,杉久保東谷遺跡,,FB,海老名市杉久保北3-27-1　杉久保配水池,35.42833333,139.4091667,2
3667,神奈川県,140805,,相模国分寺寺域遺跡,,,海老名市国分南1-19付近,35.45416667,139.3977778,2
3668,神奈川県,140806,,栗原中丸遺跡,,Ⅰ,座間市栗原2487　県立座間総合高校,35.48805556,139.4175,2
3671,神奈川県,140809,,栗原中丸遺跡,,Ⅳ,座間市栗原2487　県立座間総合高校,35.48805556,139.4175,2
3683,神奈川県,140821,,座間市栗原中丸遺跡,,L1S,座間市栗原912　座間厚生病院前市道,35.48972222,139.4188889,2
3701,神奈川県,140840,,福泉貝塚,,,南足柄市福泉字貝沢347,35.32611111,139.0975,2
3731,神奈川県,140870,,早川天神森遺跡,,Ⅱ,綾瀬市早川字天神森655-5他,35.43638889,139.4211111,2
3732,神奈川県,140871,,早川天神森遺跡,,Ⅱ,綾瀬市早川字天神森655-5他,35.43638889,139.4211111,2
3758,神奈川県,140897,吉岡遺跡群,,Ｃ区,B1U,綾瀬市吉岡字蟹ヶ谷857他,35.42333333,139.4197222,2
3778,神奈川県,140917,吉岡遺跡群,,Ｂ区（２次）,Ⅰ,綾瀬市吉岡８８７番地他,35.42166667,139.4186111,2
3780,神奈川県,140919,吉岡遺跡群,,Ｂ区（２次）,Ⅲ,綾瀬市吉岡８８９番地他,35.42083333,139.4188889,2
3796,神奈川県,140935,,市兵衛谷遺跡,,,綾瀬市早川字市兵衛谷3008外,35.44722222,139.4116667,2
3809,神奈川県,140948,,与蔵山下遺跡,,Ⅱ,綾瀬市深谷字与蔵山下6456外,35.44083333,139.4438889,2
3813,神奈川県,140952,,上土棚笹山遺跡,,Ⅰ,綾瀬市上土棚中,35.41527778,139.4527778,2
3817,神奈川県,140956,,平遺跡,,,大磯町黒岩地区,35.32555556,139.2608333,2
3820,神奈川県,140959,,中井町No.４１遺跡,,,足柄上郡中井町比奈窪字金地ヶ入406、409番地,35.33472222,139.2177778,2
3826,神奈川県,140965,宮ヶ瀬遺跡群,サザランケ（No.12）遺跡,,Ⅲ,愛甲郡清川字宮ケ瀬字大和台880他,35.53027778,139.2277778,2
3827,神奈川県,140966,宮ヶ瀬遺跡群,サザランケ（No.12）遺跡,,Ⅳ,愛甲郡清川字宮ケ瀬字大和台880他,35.53027778,139.2277778,2
3834,神奈川県,140973,宮ヶ瀬遺跡群,上原（No.13）遺跡,,Ⅳ,愛甲郡清川村宮ケ瀬字大和台900他,35.53055556,139.2266667,2
3843,神奈川県,140982,宮ヶ瀬遺跡群,馬場（No.5）遺跡,,Ⅰ,愛甲郡清川村大字宮ケ瀬字馬場1330他,35.51888889,139.2369444,2
3844,神奈川県,140983,宮ヶ瀬遺跡群,南（No.2）遺跡,,Ⅰ,愛甲郡清川村大字宮ケ瀬字馬場1500他,35.5175,139.235,2
